Year,Publisher,Global_Sales
2004.0,Sega,0.19
2009.0,Nintendo,0.19
2010.0,Astragon,0.19
2006.0,Vivendi Games,0.19
1981.0,Mattel Interactive,0.19
2011.0,Crave Entertainment,0.19
2010.0,Storm City Games,0.19
1997.0,Sony Computer Entertainment,0.19
,Majesco Entertainment,0.19
1999.0,Accolade,0.19
1993.0,Sega,0.19
1999.0,Tecmo Koei,0.19
2004.0,Electronic Arts,0.19
2011.0,Activision,0.19
2014.0,Namco Bandai Games,0.19
2006.0,Nintendo,0.19
2007.0,Namco Bandai Games,0.19
2013.0,Namco Bandai Games,0.19
2009.0,Activision,0.19
2010.0,Ubisoft,0.19
1995.0,Acclaim Entertainment,0.19
2010.0,JoWood Productions,0.19
2008.0,SouthPeak Games,0.19
2012.0,505 Games,0.19
2007.0,Konami Digital Entertainment,0.19
2010.0,THQ,0.19
2007.0,Namco Bandai Games,0.19
2004.0,Nintendo,0.19
2005.0,Sony Computer Entertainment,0.19
1993.0,Hect,0.19
2011.0,Codemasters,0.19
2010.0,Hudson Soft,0.19
2013.0,Tecmo Koei,0.19
2010.0,Asylum Entertainment,0.19
2009.0,Namco Bandai Games,0.19
2011.0,Nordic Games,0.19
2007.0,Unknown,0.19
2008.0,Disney Interactive Studios,0.19
2014.0,Sony Computer Entertainment Europe,0.19
2010.0,Zoo Games,0.19
2015.0,Namco Bandai Games,0.19
2007.0,Namco Bandai Games,0.19
2010.0,Mastiff,0.19
2005.0,Vivendi Games,0.19
2011.0,D3Publisher,0.19
2007.0,Nintendo,0.19
,Ubisoft,0.19
1994.0,Core Design Ltd.,0.19
2007.0,Disney Interactive Studios,0.19
2008.0,Activision,0.19
2012.0,Konami Digital Entertainment,0.19
2013.0,Namco Bandai Games,0.19
1995.0,Seta Corporation,0.19
2004.0,,0.19
2012.0,Electronic Arts,0.19
2009.0,Konami Digital Entertainment,0.19
2002.0,Vivendi Games,0.19
1996.0,Accolade,0.19
2011.0,Marvelous Interactive,0.19
2000.0,Sony Computer Entertainment,0.19
2010.0,505 Games,0.19
2003.0,Capcom,0.19
1994.0,Namco Bandai Games,0.19
2003.0,Metro 3D,0.19
2001.0,Activision,0.19
2009.0,Capcom,0.19
2002.0,Sega,0.19
2005.0,Activision,0.19
2008.0,THQ,0.19
2013.0,Konami Digital Entertainment,0.19
2006.0,Tecmo Koei,0.19
2002.0,Eidos Interactive,0.19
2009.0,Activision,0.19
2007.0,Sega,0.19
2003.0,Electronic Arts,0.19
2014.0,Microsoft Game Studios,0.19
2012.0,Level 5,0.19
2006.0,Nintendo,0.19
2012.0,Namco Bandai Games,0.19
2009.0,Activision,0.19
2007.0,D3Publisher,0.19
2002.0,Tecmo Koei,0.19
2014.0,Sega,0.19
2010.0,Black Bean Games,0.19
2005.0,Tecmo Koei,0.19
2006.0,Electronic Arts,0.19
2007.0,Ubisoft,0.19
2002.0,Microsoft Game Studios,0.19
2007.0,Midway Games,0.19
2003.0,Sony Online Entertainment,0.19
2011.0,Activision,0.19
2008.0,Midway Games,0.19
2011.0,THQ,0.19
1997.0,Namco Bandai Games,0.19
2001.0,Sega,0.19
2011.0,Sony Computer Entertainment,0.19
2011.0,Warner Bros. Interactive Entertainment,0.18
2010.0,Take-Two Interactive,0.18
2004.0,Vivendi Games,0.18
2010.0,Namco Bandai Games,0.18
2012.0,Electronic Arts,0.18
2009.0,Konami Digital Entertainment,0.18
2010.0,Ubisoft,0.18
2004.0,505 Games,0.18
2003.0,BAM! Entertainment,0.18
2010.0,THQ,0.18
2006.0,Ubisoft,0.18
2003.0,Atari,0.18
2005.0,Take-Two Interactive,0.18
2014.0,Milestone S.r.l.,0.18
2003.0,LucasArts,0.18
2007.0,Electronic Arts,0.18
2003.0,Vivendi Games,0.18
2009.0,Rising Star Games,0.18
2008.0,MTV Games,0.18
2000.0,Victor Interactive,0.18
2009.0,Take-Two Interactive,0.18
2013.0,Square Enix,0.18
2002.0,Electronic Arts,0.18
1997.0,Tecmo Koei,0.18
2000.0,Electronic Arts,0.18
2003.0,Sony Computer Entertainment,0.18
2005.0,Disney Interactive Studios,0.18
2005.0,Midway Games,0.18
2009.0,505 Games,0.18
2014.0,Tecmo Koei,0.18
2005.0,Banpresto,0.18
2015.0,Take-Two Interactive,0.18
2007.0,Jaleco,0.18
2007.0,Nippon Ichi Software,0.18
2011.0,THQ,0.18
2010.0,Microsoft Game Studios,0.18
2000.0,TDK Core,0.18
2009.0,Take-Two Interactive,0.18
2001.0,Konami Digital Entertainment,0.18
2009.0,Activision,0.18
2009.0,Atari,0.18
1991.0,Nintendo,0.18
2003.0,Sony Computer Entertainment,0.18
2008.0,Atari,0.18
2009.0,THQ,0.18
2014.0,Ubisoft,0.18
2005.0,Midway Games,0.18
2001.0,Konami Digital Entertainment,0.18
,Unknown,0.18
2002.0,Infogrames,0.18
2001.0,Eidos Interactive,0.18
2010.0,Activision,0.18
2013.0,Capcom,0.18
1999.0,Konami Digital Entertainment,0.18
1999.0,Namco Bandai Games,0.18
1997.0,Sony Computer Entertainment,0.18
2004.0,Gathering of Developers,0.18
2013.0,Square Enix,0.18
2002.0,Atari,0.18
2008.0,DTP Entertainment,0.18
2011.0,Ubisoft,0.18
2005.0,Konami Digital Entertainment,0.18
2012.0,Sega,0.18
2008.0,Sega,0.18
2009.0,Activision,0.18
2005.0,Sony Computer Entertainment,0.18
2011.0,Activision,0.18
2016.0,Warner Bros. Interactive Entertainment,0.18
2002.0,Activision,0.18
2005.0,Activision,0.18
2011.0,Nordic Games,0.18
1993.0,Capcom,0.18
2008.0,Disney Interactive Studios,0.18
2011.0,Activision,0.18
2010.0,Ubisoft,0.18
2009.0,Nippon Ichi Software,0.18
2010.0,PlayV,0.18
2006.0,Electronic Arts,0.18
2014.0,Atlus,0.18
2015.0,Warner Bros. Interactive Entertainment,0.18
1998.0,Capcom,0.18
2004.0,Nintendo,0.18
2013.0,Namco Bandai Games,0.18
2008.0,Brash Entertainment,0.18
2001.0,Infogrames,0.18
2014.0,Arc System Works,0.18
2011.0,Konami Digital Entertainment,0.18
2010.0,D3Publisher,0.18
2014.0,Sega,0.18
1991.0,Banpresto,0.18
,Unknown,0.18
2016.0,Nippon Ichi Software,0.18
2004.0,Empire Interactive,0.18
1996.0,Sony Computer Entertainment,0.18
2007.0,Activision,0.18
2004.0,Capcom,0.18
2003.0,Genki,0.18
1997.0,ASCII Entertainment,0.18
2010.0,Electronic Arts,0.18
2013.0,Warner Bros. Interactive Entertainment,0.18
2004.0,Activision,0.18
2007.0,Disney Interactive Studios,0.18
1999.0,NewKidCo,0.18
1999.0,Acclaim Entertainment,0.18
1994.0,Konami Digital Entertainment,0.18
2013.0,Compile Heart,0.18
2002.0,Midway Games,0.18
2006.0,Banpresto,0.18
2015.0,Activision,0.18
2005.0,Sega,0.18
2012.0,Namco Bandai Games,0.18
2005.0,Electronic Arts,0.18
2010.0,SouthPeak Games,0.18
2001.0,Ubisoft,0.18
2006.0,Sega,0.18
2000.0,Sega,0.18
2000.0,Empire Interactive,0.18
2007.0,Activision,0.18
2013.0,Sega,0.18
2010.0,Namco Bandai Games,0.18
2011.0,Square Enix,0.18
2014.0,Namco Bandai Games,0.18
2013.0,Nintendo,0.18
2005.0,Activision,0.18
2010.0,THQ,0.18
2011.0,THQ,0.18
2009.0,Sony Computer Entertainment,0.18
2008.0,Activision,0.18
1994.0,Sega,0.18
2011.0,Activision,0.18
1999.0,Crave Entertainment,0.18
2012.0,Ubisoft,0.18
2003.0,Electronic Arts,0.18
2011.0,Sega,0.18
2011.0,Bethesda Softworks,0.18
2005.0,Zoo Digital Publishing,0.18
2005.0,Zoo Digital Publishing,0.18
2010.0,Tecmo Koei,0.18
2015.0,Electronic Arts,0.18
2004.0,Konami Digital Entertainment,0.18
2011.0,Unknown,0.18
2002.0,Eidos Interactive,0.18
2016.0,Bethesda Softworks,0.18
2010.0,UFO Interactive,0.18
2012.0,Konami Digital Entertainment,0.18
2008.0,Activision,0.18
2001.0,Electronic Arts,0.18
2014.0,Namco Bandai Games,0.18
2009.0,Atari,0.18
2000.0,Infogrames,0.18
2013.0,Tecmo Koei,0.18
2002.0,Midway Games,0.18
2007.0,Ignition Entertainment,0.18
2001.0,Ubisoft,0.18
2008.0,Destineer,0.18
1998.0,THQ,0.18
2008.0,Activision Value,0.18
2009.0,DTP Entertainment,0.18
2000.0,Take-Two Interactive,0.18
2005.0,Namco Bandai Games,0.18
2003.0,Sony Computer Entertainment,0.18
,Unknown,0.18
2014.0,Nippon Ichi Software,0.18
2005.0,Global Star,0.18
2005.0,505 Games,0.18
2009.0,Eidos Interactive,0.18
2004.0,THQ,0.18
2007.0,Take-Two Interactive,0.18
2002.0,Konami Digital Entertainment,0.18
2008.0,Electronic Arts,0.18
2009.0,Namco Bandai Games,0.18
,Unknown,0.18
2008.0,Namco Bandai Games,0.18
2005.0,THQ,0.18
2003.0,Electronic Arts,0.18
2002.0,Atari,0.18
2006.0,Namco Bandai Games,0.18
2008.0,Electronic Arts,0.18
2011.0,Capcom,0.18
2008.0,Sega,0.18
2011.0,Ubisoft,0.18
2004.0,Global Star,0.18
2010.0,Zoo Games,0.18
2001.0,Midway Games,0.18
2011.0,Sega,0.18
2010.0,Disney Interactive Studios,0.18
2005.0,Namco Bandai Games,0.18
2001.0,Konami Digital Entertainment,0.18
2008.0,THQ,0.18
2010.0,GameMill Entertainment,0.18
2005.0,LucasArts,0.18
2000.0,Empire Interactive,0.18
2001.0,LEGO Media,0.18
2007.0,Take-Two Interactive,0.18
2016.0,Electronic Arts,0.18
2010.0,THQ,0.18
2004.0,Atari,0.18
2008.0,Electronic Arts,0.18
2005.0,THQ,0.18
2006.0,Banpresto,0.18
2008.0,Konami Digital Entertainment,0.18
2003.0,Electronic Arts,0.18
2005.0,Namco Bandai Games,0.18
2011.0,THQ,0.18
2010.0,THQ,0.18
2002.0,Sega,0.18
2007.0,Ubisoft,0.18
2010.0,Disney Interactive Studios,0.18
,Unknown,0.18
2008.0,Konami Digital Entertainment,0.18
2010.0,Ubisoft Annecy,0.17
2005.0,Midway Games,0.17
2010.0,Disney Interactive Studios,0.17
2009.0,Codemasters,0.17
2005.0,Sony Computer Entertainment,0.17
2009.0,Ubisoft,0.17
2001.0,Midas Interactive Entertainment,0.17
2009.0,Sega,0.17
2013.0,Konami Digital Entertainment,0.17
2006.0,Konami Digital Entertainment,0.17
2011.0,Warner Bros. Interactive Entertainment,0.17
2011.0,LucasArts,0.17
2009.0,Ubisoft,0.17
2000.0,Mattel Interactive,0.17
2011.0,Capcom,0.17
2016.0,Konami Digital Entertainment,0.17
2002.0,Sega,0.17
,Unknown,0.17
2014.0,Idea Factory International,0.17
2001.0,BAM! Entertainment,0.17
2009.0,Playlogic Game Factory,0.17
2002.0,Natsume,0.17
2002.0,THQ,0.17
2001.0,3DO,0.17
2006.0,Ubisoft,0.17
2008.0,Disney Interactive Studios,0.17
2015.0,Telltale Games,0.17
2014.0,Microsoft Game Studios,0.17
2010.0,Atari,0.17
1995.0,Acclaim Entertainment,0.17
2007.0,Konami Digital Entertainment,0.17
2004.0,Crave Entertainment,0.17
2005.0,Essential Games,0.17
2008.0,Activision,0.17
2006.0,Take-Two Interactive,0.17
2009.0,Spike,0.17
2009.0,Square Enix,0.17
2002.0,Sony Computer Entertainment,0.17
2011.0,DTP Entertainment,0.17
2010.0,Namco Bandai Games,0.17
2006.0,Midway Games,0.17
2003.0,Microsoft Game Studios,0.17
1998.0,SNK,0.17
2011.0,Square Enix,0.17
2011.0,Activision,0.17
1996.0,Adeline Software,0.17
2007.0,505 Games,0.17
2008.0,Destineer,0.17
2007.0,Namco Bandai Games,0.17
2004.0,Sony Computer Entertainment,0.17
2008.0,Electronic Arts,0.17
2009.0,Performance Designed Products,0.17
2008.0,Electronic Arts,0.17
2015.0,Sega,0.17
2003.0,Vivendi Games,0.17
2012.0,Funcom,0.17
2008.0,Take-Two Interactive,0.17
2006.0,Activision,0.17
2005.0,Activision,0.17
2003.0,Vivendi Games,0.17
2011.0,Sony Computer Entertainment,0.17
2012.0,Namco Bandai Games,0.17
2009.0,Activision,0.17
2001.0,Konami Digital Entertainment,0.17
2001.0,Virgin Interactive,0.17
2003.0,Microsoft Game Studios,0.17
2009.0,Warner Bros. Interactive Entertainment,0.17
2005.0,Electronic Arts,0.17
2006.0,Nintendo,0.17
2001.0,Sony Computer Entertainment,0.17
1999.0,Konami Digital Entertainment,0.17
1998.0,SNK,0.17
2010.0,Namco Bandai Games,0.17
2008.0,Scholastic Inc.,0.17
2014.0,Namco Bandai Games,0.17
1999.0,Namco Bandai Games,0.17
1999.0,ChunSoft,0.17
2007.0,SouthPeak Games,0.17
2004.0,Midway Games,0.17
2003.0,Vivendi Games,0.17
2010.0,D3Publisher,0.17
2005.0,Play It,0.17
2003.0,Jaleco,0.17
2005.0,THQ,0.17
2009.0,Take-Two Interactive,0.17
2008.0,Atari,0.17
2000.0,3DO,0.17
2016.0,Deep Silver,0.17
2009.0,Microsoft Game Studios,0.17
2006.0,THQ,0.17
2009.0,Atari,0.17
1997.0,Capcom,0.17
2010.0,Warner Bros. Interactive Entertainment,0.17
2006.0,Take-Two Interactive,0.17
2010.0,Microsoft Game Studios,0.17
1996.0,Sony Computer Entertainment,0.17
2003.0,Midway Games,0.17
2003.0,Square Enix,0.17
2007.0,Namco Bandai Games,0.17
2010.0,UFO Interactive,0.17
2000.0,Namco Bandai Games,0.17
2003.0,Warner Bros. Interactive Entertainment,0.17
2005.0,THQ,0.17
2009.0,Namco Bandai Games,0.17
2008.0,Activision,0.17
2010.0,D3Publisher,0.17
2007.0,Sony Computer Entertainment,0.17
,Unknown,0.17
2003.0,Interplay,0.17
2008.0,Codemasters,0.17
2006.0,Electronic Arts,0.17
2013.0,Konami Digital Entertainment,0.17
1999.0,Genki,0.17
1998.0,Agetec,0.17
2007.0,Activision,0.17
2009.0,Atari,0.17
2008.0,Deep Silver,0.17
2004.0,Eidos Interactive,0.17
2009.0,Sony Computer Entertainment,0.17
2008.0,Sony Computer Entertainment,0.17
2012.0,Activision,0.17
2005.0,Electronic Arts,0.17
2014.0,Activision,0.17
1999.0,Atari,0.17
2004.0,,0.17
2008.0,Mumbo Jumbo,0.17
2008.0,Game Factory,0.17
2009.0,Playlogic Game Factory,0.17
,Universal Interactive,0.17
2010.0,Capcom,0.17
2004.0,Konami Digital Entertainment,0.17
1999.0,Midway Games,0.17
1999.0,Hudson Soft,0.17
2000.0,Acclaim Entertainment,0.17
2003.0,Electronic Arts,0.17
2004.0,,0.17
2008.0,Majesco Entertainment,0.17
2004.0,Nintendo,0.17
2012.0,Nippon Ichi Software,0.17
2009.0,Spike,0.17
2010.0,Namco Bandai Games,0.17
2008.0,Disney Interactive Studios,0.17
2007.0,Kadokawa Shoten,0.17
2004.0,Disney Interactive Studios,0.17
2005.0,Take-Two Interactive,0.17
2013.0,Konami Digital Entertainment,0.17
1995.0,Panther Software,0.17
2010.0,Ubisoft,0.17
2015.0,Electronic Arts,0.17
2010.0,Ubisoft,0.17
2010.0,Telegames,0.17
2006.0,Namco Bandai Games,0.17
2004.0,Capcom,0.17
2008.0,THQ,0.17
2001.0,Tecmo Koei,0.17
2000.0,Konami Digital Entertainment,0.17
2009.0,Konami Digital Entertainment,0.17
2007.0,Microsoft Game Studios,0.17
2004.0,Electronic Arts,0.17
2009.0,Activision,0.17
2012.0,GameMill Entertainment,0.17
2007.0,Blast! Entertainment Ltd,0.17
2004.0,,0.17
2013.0,Disney Interactive Studios,0.17
2007.0,Rising Star Games,0.17
1996.0,Hudson Soft,0.17
2004.0,Atari,0.17
2000.0,3DO,0.17
2005.0,Capcom,0.17
1996.0,Gremlin Interactive Ltd,0.17
,Ubisoft,0.17
2015.0,Milestone S.r.l.,0.17
2005.0,Electronic Arts,0.17
2007.0,Activision,0.17
2009.0,Disney Interactive Studios,0.17
2003.0,Electronic Arts,0.17
2007.0,Namco Bandai Games,0.17
2002.0,TDK Mediactive,0.17
1998.0,SquareSoft,0.17
2004.0,Sony Computer Entertainment,0.17
2002.0,Infogrames,0.17
2001.0,Hasbro Interactive,0.17
1996.0,Gremlin Interactive Ltd,0.17
2011.0,Ubisoft,0.17
2003.0,Take-Two Interactive,0.17
2015.0,Namco Bandai Games,0.17
1995.0,Crystal Dynamics,0.17
2010.0,Activision,0.17
2002.0,Electronic Arts,0.17
2008.0,THQ,0.17
2006.0,Nintendo,0.17
1998.0,Human Entertainment,0.17
2000.0,Ubisoft,0.17
2007.0,Ubisoft,0.17
2016.0,Konami Digital Entertainment,0.17
2003.0,Capcom,0.17
2009.0,Mindscape,0.17
2005.0,Sony Computer Entertainment,0.17
2006.0,Nintendo,0.17
2008.0,Atlus,0.17
2010.0,505 Games,0.17
1996.0,Konami Digital Entertainment,0.17
2000.0,Acclaim Entertainment,0.17
2016.0,Sega,0.17
2008.0,Konami Digital Entertainment,0.17
2003.0,Eidos Interactive,0.17
2004.0,Ignition Entertainment,0.17
2002.0,Midway Games,0.17
2015.0,Tecmo Koei,0.17
2003.0,Hudson Soft,0.17
2002.0,Activision,0.17
2011.0,Ubisoft,0.17
2009.0,Focus Home Interactive,0.17
2002.0,THQ,0.17
2002.0,BAM! Entertainment,0.17
1996.0,Tecmo Koei,0.17
2010.0,505 Games,0.17
2007.0,Take-Two Interactive,0.17
1993.0,Hudson Soft,0.17
2009.0,Game Life,0.17
1996.0,Nintendo,0.17
2014.0,Square Enix,0.17
2015.0,505 Games,0.17
2006.0,Eidos Interactive,0.17
2014.0,Nippon Columbia,0.17
2015.0,Deep Silver,0.17
2008.0,Activision,0.17
2008.0,LucasArts,0.17
2004.0,Sega,0.17
2003.0,Midway Games,0.17
2004.0,Vivendi Games,0.17
2005.0,DSI Games,0.17
2008.0,Namco Bandai Games,0.17
,Namco Bandai Games,0.17
2008.0,Sony Computer Entertainment,0.17
2005.0,Vivendi Games,0.17
1997.0,Capcom,0.17
2014.0,NCSoft,0.17
2016.0,Namco Bandai Games,0.17
2010.0,Activision,0.17
2007.0,IE Institute,0.17
2014.0,Konami Digital Entertainment,0.17
2015.0,Marvelous Interactive,0.17
1997.0,Nintendo,0.17
2002.0,Nintendo,0.17
2012.0,Electronic Arts,0.17
2012.0,Sega,0.17
2004.0,Empire Interactive,0.17
2015.0,Namco Bandai Games,0.17
2008.0,Electronic Arts,0.17
2010.0,Activision,0.17
1983.0,Parker Bros.,0.17
1982.0,Avalon Interactive,0.17
1981.0,Mattel Interactive,0.17
1995.0,Konami Digital Entertainment,0.17
2007.0,LucasArts,0.16
2012.0,Compile Heart,0.16
2002.0,Atari,0.16
2015.0,Namco Bandai Games,0.16
2010.0,Take-Two Interactive,0.16
2016.0,Sony Computer Entertainment,0.16
2013.0,Sega,0.16
2001.0,Atari,0.16
2002.0,Sony Computer Entertainment,0.16
2001.0,LucasArts,0.16
2008.0,Popcorn Arcade,0.16
2002.0,THQ,0.16
2014.0,Tecmo Koei,0.16
2009.0,Activision,0.16
2009.0,Codemasters,0.16
2000.0,Fox Interactive,0.16
2004.0,Sony Computer Entertainment,0.16
2006.0,Take-Two Interactive,0.16
2008.0,Activision,0.16
2011.0,Codemasters,0.16
2011.0,THQ,0.16
2010.0,Neko Entertainment,0.16
2010.0,Electronic Arts,0.16
2010.0,Square Enix,0.16
2011.0,Ignition Entertainment,0.16
2003.0,Sega,0.16
2011.0,Sega,0.16
2000.0,Electronic Arts,0.16
2006.0,Majesco Entertainment,0.16
2009.0,Konami Digital Entertainment,0.16
2010.0,Namco Bandai Games,0.16
2010.0,PlayV,0.16
2002.0,TDK Mediactive,0.16
2005.0,Nintendo,0.16
2002.0,Infogrames,0.16
2000.0,Hudson Soft,0.16
2006.0,THQ,0.16
2003.0,Atari,0.16
2013.0,Tecmo Koei,0.16
2006.0,Namco Bandai Games,0.16
2007.0,Activision,0.16
2009.0,Vir2L Studios,0.16
2011.0,,0.16
2012.0,Activision,0.16
2010.0,Unknown,0.16
2003.0,Sammy Corporation,0.16
2011.0,Konami Digital Entertainment,0.16
2006.0,Disney Interactive Studios,0.16
2007.0,Atari,0.16
2006.0,Sega,0.16
2003.0,Ubisoft,0.16
2010.0,Falcom Corporation,0.16
2011.0,Ubisoft Annecy,0.16
1995.0,Sony Computer Entertainment,0.16
2009.0,Disney Interactive Studios,0.16
2005.0,DTP Entertainment,0.16
2000.0,Namco Bandai Games,0.16
2004.0,Midway Games,0.16
2003.0,THQ,0.16
2007.0,Sega,0.16
1998.0,Victor Interactive,0.16
1998.0,Gremlin Interactive Ltd,0.16
2003.0,Atari,0.16
2009.0,Ubisoft,0.16
2007.0,Activision,0.16
2012.0,Take-Two Interactive,0.16
2014.0,Konami Digital Entertainment,0.16
2015.0,Tecmo Koei,0.16
1992.0,ChunSoft,0.16
2011.0,Namco Bandai Games,0.16
2005.0,Vivendi Games,0.16
2011.0,505 Games,0.16
2009.0,Atari,0.16
2010.0,Majesco Entertainment,0.16
2014.0,Deep Silver,0.16
2005.0,Electronic Arts,0.16
2005.0,Midway Games,0.16
2002.0,Midway Games,0.16
2007.0,Ubisoft,0.16
2009.0,D3Publisher,0.16
2005.0,Nintendo,0.16
2005.0,Activision,0.16
2003.0,Ubisoft,0.16
2012.0,Activision,0.16
2007.0,Konami Digital Entertainment,0.16
2002.0,Acclaim Entertainment,0.16
2011.0,Konami Digital Entertainment,0.16
2008.0,Activision Value,0.16
2003.0,Tecmo Koei,0.16
2003.0,Activision,0.16
2005.0,THQ,0.16
1997.0,Konami Digital Entertainment,0.16
,Infogrames,0.16
2007.0,Take-Two Interactive,0.16
2006.0,D3Publisher,0.16
2006.0,Vivendi Games,0.16
2006.0,Vivendi Games,0.16
2005.0,Banpresto,0.16
2006.0,Konami Digital Entertainment,0.16
2002.0,Konami Digital Entertainment,0.16
2006.0,Activision,0.16
2002.0,Infogrames,0.16
2008.0,Namco Bandai Games,0.16
1995.0,Konami Digital Entertainment,0.16
2008.0,Midway Games,0.16
2003.0,Play It,0.16
2006.0,Sony Online Entertainment,0.16
2005.0,Vivendi Games,0.16
2009.0,Activision,0.16
2009.0,Ignition Entertainment,0.16
2010.0,Asylum Entertainment,0.16
2014.0,Square Enix,0.16
2008.0,Ubisoft,0.16
2009.0,Majesco Entertainment,0.16
1991.0,Imagineer,0.16
2011.0,Take-Two Interactive,0.16
2011.0,Capcom,0.16
2011.0,Take-Two Interactive,0.16
2001.0,THQ,0.16
1997.0,Aques,0.16
1998.0,Ocean,0.16
1999.0,Crave Entertainment,0.16
2001.0,BAM! Entertainment,0.16
2001.0,Konami Digital Entertainment,0.16
2000.0,Ubisoft,0.16
2000.0,Midway Games,0.16
1999.0,Activision,0.16
2000.0,Nintendo,0.16
1999.0,THQ,0.16
1998.0,Ubisoft,0.16
1999.0,Midway Games,0.16
1996.0,Enix Corporation,0.16
2006.0,Namco Bandai Games,0.16
2009.0,Ubisoft,0.16
2010.0,Namco Bandai Games,0.16
2006.0,TDK Core,0.16
2006.0,Rising Star Games,0.16
2014.0,Ubisoft,0.16
2008.0,Namco Bandai Games,0.16
2003.0,Vivendi Games,0.16
2009.0,Focus Home Interactive,0.16
2006.0,Namco Bandai Games,0.16
2004.0,Zoo Digital Publishing,0.16
2007.0,Vivendi Games,0.16
2006.0,Midway Games,0.16
2010.0,THQ,0.16
2011.0,Ubisoft,0.16
2008.0,Ubisoft,0.16
2008.0,Konami Digital Entertainment,0.16
2013.0,Focus Home Interactive,0.16
2010.0,Crave Entertainment,0.16
2011.0,Sony Computer Entertainment,0.16
2009.0,THQ,0.16
2004.0,Namco Bandai Games,0.16
2007.0,Success,0.16
2011.0,Electronic Arts,0.16
1992.0,Banpresto,0.16
2010.0,Ubisoft,0.16
2011.0,Sony Computer Entertainment,0.16
,Unknown,0.16
2005.0,Take-Two Interactive,0.16
2009.0,D3Publisher,0.16
2006.0,Empire Interactive,0.16
2006.0,Atari,0.16
1995.0,Electronic Arts,0.16
2008.0,Destineer,0.16
2013.0,Tecmo Koei,0.16
2000.0,Sony Computer Entertainment,0.16
2008.0,THQ,0.16
2012.0,Ubisoft,0.16
2012.0,Warner Bros. Interactive Entertainment,0.16
2014.0,Sega,0.16
2000.0,Konami Digital Entertainment,0.16
1998.0,Imagineer,0.16
2007.0,Ubisoft,0.16
2010.0,Konami Digital Entertainment,0.16
2013.0,Warner Bros. Interactive Entertainment,0.16
2001.0,Konami Digital Entertainment,0.16
1994.0,Capcom,0.16
2008.0,Midway Games,0.16
2003.0,Nintendo,0.16
1999.0,Square,0.16
2011.0,D3Publisher,0.16
2001.0,Namco Bandai Games,0.16
2009.0,DTP Entertainment,0.16
2012.0,THQ,0.16
2010.0,Destineer,0.16
2011.0,Electronic Arts,0.16
2007.0,Spike,0.16
2009.0,Sega,0.16
2011.0,Take-Two Interactive,0.16
2010.0,City Interactive,0.16
2007.0,505 Games,0.16
2011.0,THQ,0.16
2005.0,THQ,0.16
2012.0,Nippon Ichi Software,0.16
2016.0,Sega,0.16
1998.0,Syscom,0.16
2009.0,Aspyr,0.16
1996.0,Electronic Arts,0.16
2010.0,Konami Digital Entertainment,0.16
1996.0,Acclaim Entertainment,0.16
2004.0,Play It,0.16
2007.0,Rising Star Games,0.16
2010.0,Ubisoft,0.16
2007.0,Electronic Arts,0.16
1995.0,Sony Computer Entertainment,0.16
2008.0,Namco Bandai Games,0.16
2003.0,Electronic Arts,0.16
2006.0,THQ,0.16
2013.0,Activision,0.16
2010.0,Atari,0.16
2014.0,Arc System Works,0.16
2009.0,Activision,0.16
2010.0,THQ,0.16
2015.0,Sega,0.16
2011.0,Codemasters,0.16
2012.0,Nintendo,0.16
2012.0,Konami Digital Entertainment,0.16
2010.0,Crave Entertainment,0.16
2012.0,THQ,0.16
2001.0,THQ,0.16
2005.0,Microsoft Game Studios,0.16
1996.0,Ubisoft,0.16
2005.0,Ubisoft,0.16
2002.0,Sega,0.16
2007.0,AQ Interactive,0.16
2004.0,Electronic Arts,0.16
2010.0,Konami Digital Entertainment,0.16
2005.0,THQ,0.16
2003.0,Vivendi Games,0.16
2014.0,Telltale Games,0.16
2011.0,Square Enix,0.16
2007.0,505 Games,0.16
2008.0,Activision,0.16
2012.0,Namco Bandai Games,0.16
1996.0,Eidos Interactive,0.16
2012.0,Nordic Games,0.16
2010.0,THQ,0.16
2011.0,Namco Bandai Games,0.16
2009.0,Activision,0.16
2009.0,Ubisoft,0.16
2008.0,MTV Games,0.16
2011.0,Marvelous Interactive,0.16
2005.0,Activision,0.16
2010.0,Ubisoft Annecy,0.16
,Unknown,0.16
2002.0,TDK Mediactive,0.16
2007.0,White Park Bay Software,0.16
2013.0,System 3,0.16
2000.0,Vatical Entertainment,0.16
1996.0,Electronic Arts,0.16
2011.0,Take-Two Interactive,0.16
2010.0,Ubisoft,0.16
2002.0,Activision,0.16
1999.0,Sony Computer Entertainment,0.15
1996.0,Sony Computer Entertainment,0.15
1997.0,BMG Interactive Entertainment,0.15
2007.0,Sega,0.15
2011.0,Crave Entertainment,0.15
2003.0,Namco Bandai Games,0.15
1998.0,Tecmo Koei,0.15
2005.0,Electronic Arts,0.15
2001.0,BAM! Entertainment,0.15
2011.0,Warner Bros. Interactive Entertainment,0.15
2011.0,THQ,0.15
2003.0,THQ,0.15
2009.0,Activision,0.15
2011.0,Ubisoft,0.15
2010.0,Rising Star Games,0.15
2006.0,Konami Digital Entertainment,0.15
2001.0,Codemasters,0.15
2008.0,Avanquest,0.15
2009.0,Activision,0.15
2008.0,Square Enix,0.15
2003.0,Acclaim Entertainment,0.15
2001.0,Acclaim Entertainment,0.15
2007.0,Take-Two Interactive,0.15
2007.0,Namco Bandai Games,0.15
2004.0,Tecmo Koei,0.15
