Platform,Genre,Global_Sales
PS3,Sports,0.14
XB,Action,0.14
DS,Action,0.14
DS,Misc,0.14
GC,Sports,0.14
NG,Fighting,0.14
XOne,Adventure,0.14
DS,Misc,0.14
PC,Shooter,0.14
X360,Action,0.14
X360,Misc,0.14
PS,Platform,0.14
Wii,Action,0.14
XB,Platform,0.14
PS3,Misc,0.14
WiiU,Action,0.14
PS,Simulation,0.14
X360,Adventure,0.14
Wii,Sports,0.14
PSV,Fighting,0.14
PS3,Action,0.14
X360,Sports,0.14
DS,Racing,0.14
PS3,Sports,0.14
PS,Puzzle,0.14
DS,Strategy,0.14
GBA,Action,0.14
GC,Fighting,0.14
PSP,Misc,0.14
PS2,Misc,0.14
PS,Adventure,0.14
PSP,Role-Playing,0.14
TG16,Adventure,0.14
SNES,Platform,0.14
PS3,Fighting,0.14
WiiU,Sports,0.14
Wii,Misc,0.14
DS,Action,0.14
Wii,Misc,0.14
PC,Simulation,0.14
PSP,Sports,0.14
PSP,Misc,0.14
GC,Sports,0.14
GC,Racing,0.14
PSP,Misc,0.14
GC,Racing,0.14
PS3,Action,0.14
PS2,Sports,0.14
X360,Shooter,0.14
PSP,Role-Playing,0.14
PS,Action,0.14
DS,Puzzle,0.14
3DS,Sports,0.14
PSP,Puzzle,0.14
DS,Puzzle,0.14
GBA,Role-Playing,0.14
DS,Simulation,0.14
Wii,Misc,0.14
DS,Misc,0.14
PC,Action,0.14
X360,Puzzle,0.14
DS,Racing,0.14
PC,Action,0.14
X360,Misc,0.14
Wii,Action,0.14
PS,Shooter,0.14
SAT,Racing,0.14
Wii,Sports,0.14
XB,Fighting,0.14
PS2,Fighting,0.14
PS4,Action,0.14
PS3,Adventure,0.14
PS3,Shooter,0.14
PS3,Misc,0.14
PS3,Misc,0.14
GBA,Action,0.14
X360,Action,0.14
DS,Adventure,0.14
DS,Simulation,0.14
DS,Action,0.14
PSV,Sports,0.14
3DS,Misc,0.14
PSV,Puzzle,0.14
X360,Racing,0.14
PS,Strategy,0.14
DS,Role-Playing,0.14
Wii,Simulation,0.14
GBA,Racing,0.14
Wii,Puzzle,0.14
PSP,Strategy,0.14
DS,Misc,0.14
DS,Puzzle,0.14
Wii,Racing,0.14
DS,Puzzle,0.14
PS2,Sports,0.14
PS2,Sports,0.14
GBA,Racing,0.14
PSV,Sports,0.14
PC,Role-Playing,0.14
X360,Misc,0.14
XB,Sports,0.14
PS3,Role-Playing,0.14
PS2,Sports,0.14
PS,Misc,0.14
DS,Sports,0.14
Wii,Simulation,0.14
XB,Racing,0.14
DS,Strategy,0.14
GBA,Action,0.14
PS2,Shooter,0.14
Wii,Puzzle,0.14
DS,Platform,0.14
PS,Fighting,0.14
PC,Shooter,0.14
WiiU,Action,0.14
X360,Role-Playing,0.14
PSP,Misc,0.14
PS,Action,0.14
PS,Sports,0.14
GBA,Platform,0.14
Wii,Shooter,0.14
DS,Simulation,0.14
XOne,Sports,0.14
PC,Shooter,0.14
GC,Sports,0.14
Wii,Misc,0.14
Wii,Shooter,0.14
DS,Action,0.14
PS2,Sports,0.14
XB,Sports,0.14
Wii,Adventure,0.14
DS,Sports,0.14
XB,Strategy,0.14
XB,Fighting,0.14
PSP,Role-Playing,0.14
PSP,Action,0.14
DS,Sports,0.14
DS,Misc,0.14
DS,Misc,0.13
PS3,Shooter,0.13
XB,Racing,0.13
Wii,Misc,0.13
PS,Sports,0.13
PS2,Role-Playing,0.13
GBA,Shooter,0.13
PS3,Strategy,0.13
3DS,Action,0.13
PS,Action,0.13
PS,Platform,0.13
PS2,Adventure,0.13
Wii,Sports,0.13
X360,Sports,0.13
Wii,Role-Playing,0.13
GBA,Platform,0.13
Wii,Action,0.13
PS2,Action,0.13
Wii,Sports,0.13
PS2,Misc,0.13
PS2,Misc,0.13
PS2,Action,0.13
XB,Action,0.13
PSP,Role-Playing,0.13
GBA,Sports,0.13
PS2,Fighting,0.13
DS,Misc,0.13
PS3,Sports,0.13
PS2,Sports,0.13
DS,Misc,0.13
DS,Puzzle,0.13
3DS,Platform,0.13
PSV,Misc,0.13
GBA,Misc,0.13
DS,Role-Playing,0.13
3DS,Racing,0.13
PS,Strategy,0.13
PS2,Simulation,0.13
XB,Platform,0.13
X360,Fighting,0.13
XOne,Action,0.13
PC,Action,0.13
XOne,Action,0.13
WiiU,Action,0.13
PS2,Role-Playing,0.13
DS,Action,0.13
DS,Misc,0.13
PS,Role-Playing,0.13
X360,Fighting,0.13
Wii,Action,0.13
PS2,Misc,0.13
DS,Action,0.13
Wii,Role-Playing,0.13
DS,Role-Playing,0.13
PS,Sports,0.13
DS,Misc,0.13
PS2,Role-Playing,0.13
PS2,Sports,0.13
X360,Role-Playing,0.13
DS,Platform,0.13
WiiU,Shooter,0.13
XB,Action,0.13
PS,Sports,0.13
XB,Sports,0.13
PS3,Sports,0.13
PS2,Sports,0.13
PS,Racing,0.13
X360,Shooter,0.13
PS2,Action,0.13
PSP,Misc,0.13
XB,Misc,0.13
DS,Platform,0.13
X360,Racing,0.13
XB,Action,0.13
PSP,Role-Playing,0.13
Wii,Shooter,0.13
PS,Sports,0.13
3DS,Adventure,0.13
GC,Sports,0.13
PS,Adventure,0.13
PS3,Misc,0.13
Wii,Simulation,0.13
PSV,Action,0.13
SAT,Strategy,0.13
PSP,Sports,0.13
PSP,Role-Playing,0.13
GBA,Fighting,0.13
DS,Action,0.13
3DS,Action,0.13
X360,Fighting,0.13
XB,Action,0.13
PS,Sports,0.13
X360,Action,0.13
PS2,Sports,0.13
PSP,Action,0.13
DS,Adventure,0.13
Wii,Sports,0.13
GC,Platform,0.13
PS2,Role-Playing,0.13
PSV,Action,0.13
DS,Action,0.13
PS2,Racing,0.13
X360,Sports,0.13
PS,Strategy,0.13
DS,Misc,0.13
DS,Misc,0.13
GBA,Platform,0.13
PS2,Adventure,0.13
PS3,Shooter,0.13
PSV,Action,0.13
DS,Sports,0.13
Wii,Misc,0.13
PSP,Adventure,0.13
SNES,Shooter,0.13
PSP,Shooter,0.13
PS3,Sports,0.13
3DS,Role-Playing,0.13
PS2,Adventure,0.13
PC,Role-Playing,0.13
PS3,Adventure,0.13
PS3,Sports,0.13
X360,Platform,0.13
PS3,Shooter,0.13
PS,Sports,0.13
GBA,Fighting,0.13
PS2,Role-Playing,0.13
XB,Platform,0.13
PSP,Action,0.13
PS3,Misc,0.13
XB,Racing,0.13
Wii,Racing,0.13
PS,Strategy,0.13
SNES,Role-Playing,0.13
X360,Misc,0.13
Wii,Sports,0.13
XB,Platform,0.13
DS,Misc,0.13
DS,Simulation,0.13
3DS,Simulation,0.13
PS,Shooter,0.13
PS3,Sports,0.13
DS,Simulation,0.13
XOne,Misc,0.13
GC,Racing,0.13
PS3,Fighting,0.13
PS2,Role-Playing,0.13
PC,Fighting,0.13
PSP,Role-Playing,0.13
DS,Simulation,0.13
DS,Role-Playing,0.13
N64,Shooter,0.13
N64,Sports,0.13
N64,Platform,0.13
Wii,Misc,0.13
X360,Sports,0.13
X360,Action,0.13
XB,Misc,0.13
XB,Racing,0.13
Wii,Sports,0.13
X360,Strategy,0.13
PSP,Action,0.13
PS2,Racing,0.13
DS,Adventure,0.13
PSP,Platform,0.13
SAT,Shooter,0.13
DS,Racing,0.13
2600,Sports,0.13
XB,Simulation,0.13
DS,Misc,0.13
XB,Action,0.13
XB,Strategy,0.13
GC,Sports,0.13
GC,Action,0.13
PSV,Sports,0.13
X360,Sports,0.13
GBA,Racing,0.13
PS2,Platform,0.13
X360,Action,0.13
PS2,Action,0.13
SAT,Fighting,0.13
GBA,Shooter,0.13
SAT,Misc,0.13
PS4,Adventure,0.13
Wii,Action,0.13
PS2,Racing,0.13
PSP,Fighting,0.13
Wii,Sports,0.13
PC,Strategy,0.13
PC,Simulation,0.13
Wii,Puzzle,0.13
DS,Platform,0.13
3DS,Simulation,0.13
PSP,Misc,0.13
GC,Puzzle,0.13
X360,Shooter,0.13
XB,Action,0.13
DS,Misc,0.13
Wii,Shooter,0.13
PS2,Shooter,0.13
GBA,Platform,0.13
DS,Puzzle,0.13
Wii,Misc,0.13
X360,Action,0.13
DS,Role-Playing,0.13
PS2,Misc,0.13
3DS,Puzzle,0.13
X360,Shooter,0.13
PS,Sports,0.13
PS2,Sports,0.13
PS3,Action,0.13
X360,Role-Playing,0.13
3DS,Action,0.13
PS2,Role-Playing,0.13
DS,Puzzle,0.13
DS,Sports,0.13
3DS,Misc,0.13
PS2,Misc,0.13
SNES,Role-Playing,0.13
PC,Action,0.13
GBA,Platform,0.13
PS3,Role-Playing,0.13
XB,Action,0.13
PS2,Racing,0.13
GC,Sports,0.13
DS,Action,0.13
PS3,Action,0.13
DC,Racing,0.13
X360,Shooter,0.13
PS3,Sports,0.13
GC,Fighting,0.13
DS,Puzzle,0.13
Wii,Action,0.13
GEN,Shooter,0.13
XB,Sports,0.13
DS,Action,0.13
PS2,Role-Playing,0.13
Wii,Shooter,0.13
PS2,Platform,0.13
GBA,Misc,0.13
X360,Sports,0.13
PC,Action,0.13
PS2,Action,0.13
PS2,Platform,0.13
DS,Racing,0.13
PS,Action,0.13
Wii,Action,0.13
XB,Action,0.13
PS4,Action,0.13
PS3,Misc,0.13
PS2,Simulation,0.13
GC,Platform,0.13
XB,Shooter,0.13
3DS,Action,0.13
X360,Action,0.13
XB,Misc,0.13
XB,Action,0.13
PS,Sports,0.13
PS2,Sports,0.13
PS2,Strategy,0.13
GBA,Sports,0.13
Wii,Sports,0.13
GC,Misc,0.13
WiiU,Action,0.13
DS,Action,0.13
XB,Racing,0.13
Wii,Misc,0.13
GBA,Puzzle,0.13
Wii,Simulation,0.13
DS,Adventure,0.13
PS3,Sports,0.13
PS2,Racing,0.13
X360,Action,0.13
PS2,Racing,0.13
Wii,Simulation,0.13
X360,Misc,0.13
X360,Misc,0.13
PS,Sports,0.13
PS,Simulation,0.13
PS3,Sports,0.13
Wii,Adventure,0.13
GBA,Sports,0.13
PS,Adventure,0.13
PS2,Racing,0.13
GC,Fighting,0.13
DS,Platform,0.13
PS3,Adventure,0.13
DS,Sports,0.13
DS,Platform,0.13
PSP,Role-Playing,0.13
SAT,Role-Playing,0.13
PS,Platform,0.13
Wii,Platform,0.13
XB,Racing,0.13
DS,Puzzle,0.13
Wii,Racing,0.13
DS,Action,0.13
PS2,Role-Playing,0.13
DS,Misc,0.13
PSV,Action,0.13
Wii,Sports,0.13
3DS,Strategy,0.13
X360,Action,0.13
XB,Sports,0.13
3DS,Adventure,0.13
DS,Misc,0.13
XB,Racing,0.13
GC,Shooter,0.13
PC,Strategy,0.13
PSV,Role-Playing,0.13
PS3,Action,0.13
GC,Misc,0.13
SAT,Shooter,0.13
DS,Action,0.13
PSP,Role-Playing,0.13
XB,Racing,0.13
PS2,Sports,0.13
X360,Shooter,0.13
XOne,Shooter,0.13
XB,Fighting,0.13
DS,Sports,0.13
XB,Shooter,0.13
X360,Shooter,0.13
PSP,Role-Playing,0.13
Wii,Shooter,0.13
PS3,Fighting,0.13
PS,Sports,0.13
Wii,Shooter,0.13
PS,Sports,0.13
DS,Simulation,0.13
GBA,Racing,0.12
SAT,Platform,0.12
PSP,Role-Playing,0.12
Wii,Action,0.12
PS,Sports,0.12
Wii,Adventure,0.12
WiiU,Action,0.12
GBA,Platform,0.12
SAT,Sports,0.12
DS,Simulation,0.12
Wii,Platform,0.12
SAT,Racing,0.12
PS3,Sports,0.12
PS3,Action,0.12
DC,Fighting,0.12
PS,Fighting,0.12
X360,Racing,0.12
PS3,Misc,0.12
PC,Action,0.12
GC,Role-Playing,0.12
PSP,Puzzle,0.12
PS3,Sports,0.12
PS3,Action,0.12
PS2,Strategy,0.12
PS,Adventure,0.12
PSV,Action,0.12
DS,Action,0.12
Wii,Strategy,0.12
DS,Simulation,0.12
PS,Shooter,0.12
DS,Simulation,0.12
Wii,Action,0.12
GBA,Action,0.12
PS3,Action,0.12
X360,Racing,0.12
SAT,Fighting,0.12
X360,Shooter,0.12
PS2,Adventure,0.12
PSP,Action,0.12
Wii,Puzzle,0.12
PS,Fighting,0.12
GC,Racing,0.12
XOne,Shooter,0.12
PS2,Misc,0.12
PS2,Fighting,0.12
Wii,Sports,0.12
PSV,Action,0.12
GBA,Sports,0.12
PS2,Platform,0.12
DS,Role-Playing,0.12
X360,Misc,0.12
PS,Adventure,0.12
X360,Puzzle,0.12
XOne,Sports,0.12
PS2,Role-Playing,0.12
WiiU,Action,0.12
PSP,Action,0.12
PS,Simulation,0.12
PS,Strategy,0.12
NG,Fighting,0.12
DS,Adventure,0.12
DS,Puzzle,0.12
DS,Action,0.12
PS2,Fighting,0.12
Wii,Action,0.12
PS2,Puzzle,0.12
PSV,Strategy,0.12
PS,Role-Playing,0.12
PSP,Action,0.12
PS4,Action,0.12
XB,Platform,0.12
PS2,Racing,0.12
PS2,Role-Playing,0.12
GC,Platform,0.12
DS,Racing,0.12
PS,Puzzle,0.12
3DS,Misc,0.12
PSV,Fighting,0.12
DS,Role-Playing,0.12
PSP,Role-Playing,0.12
PS,Adventure,0.12
DS,Sports,0.12
Wii,Adventure,0.12
PS3,Shooter,0.12
PS3,Strategy,0.12
DS,Role-Playing,0.12
DS,Puzzle,0.12
DS,Fighting,0.12
PS3,Racing,0.12
PSP,Racing,0.12
DS,Sports,0.12
PSP,Strategy,0.12
PSP,Shooter,0.12
SAT,Strategy,0.12
Wii,Puzzle,0.12
DS,Action,0.12
PS3,Sports,0.12
XB,Shooter,0.12
SNES,Role-Playing,0.12
PS2,Misc,0.12
XB,Platform,0.12
PS3,Shooter,0.12
PSP,Action,0.12
X360,Action,0.12
DS,Action,0.12
PSP,Adventure,0.12
PS2,Racing,0.12
SAT,Misc,0.12
XB,Racing,0.12
PS2,Adventure,0.12
PS3,Action,0.12
PS2,Platform,0.12
PS2,Action,0.12
3DS,Platform,0.12
PS2,Adventure,0.12
DS,Simulation,0.12
DS,Role-Playing,0.12
Wii,Sports,0.12
PSP,Action,0.12
X360,Shooter,0.12
X360,Shooter,0.12
PSP,Strategy,0.12
3DS,Role-Playing,0.12
PS3,Action,0.12
X360,Misc,0.12
DS,Sports,0.12
PSV,Fighting,0.12
XB,Racing,0.12
PSP,Puzzle,0.12
PC,Adventure,0.12
GBA,Sports,0.12
DS,Misc,0.12
DS,Racing,0.12
DS,Misc,0.12
Wii,Fighting,0.12
DS,Role-Playing,0.12
XB,Adventure,0.12
PSP,Racing,0.12
GEN,Adventure,0.12
PS3,Role-Playing,0.12
PS,Platform,0.12
DS,Puzzle,0.12
GB,Simulation,0.12
X360,Action,0.12
Wii,Platform,0.12
DS,Action,0.12
GC,Platform,0.12
Wii,Strategy,0.12
PS,Sports,0.12
XB,Fighting,0.12
PSP,Action,0.12
PSP,Misc,0.12
DS,Simulation,0.12
PSV,Action,0.12
DS,Simulation,0.12
PSP,Action,0.12
DS,Misc,0.12
GC,Sports,0.12
N64,Sports,0.12
N64,Platform,0.12
N64,Platform,0.12
N64,Simulation,0.12
XB,Fighting,0.12
DS,Adventure,0.12
3DS,Role-Playing,0.12
DS,Puzzle,0.12
PS2,Sports,0.12
DS,Puzzle,0.12
PS2,Platform,0.12
X360,Action,0.12
X360,Role-Playing,0.12
Wii,Sports,0.12
X360,Racing,0.12
GBA,Racing,0.12
X360,Sports,0.12
PSP,Strategy,0.12
DS,Racing,0.12
PSP,Action,0.12
PSP,Fighting,0.12
PSP,Role-Playing,0.12
Wii,Racing,0.12
PSP,Action,0.12
PC,Misc,0.12
PS,Sports,0.12
DC,Platform,0.12
PS,Racing,0.12
SNES,Role-Playing,0.12
DS,Strategy,0.12
PS2,Racing,0.12
PS2,Platform,0.12
GBA,Misc,0.12
GBA,Shooter,0.12
DS,Misc,0.12
PS2,Action,0.12
PS3,Racing,0.12
PSP,Strategy,0.12
PSP,Strategy,0.12
GBA,Misc,0.12
PS2,Sports,0.12
DS,Puzzle,0.12
DS,Role-Playing,0.12
PS2,Adventure,0.12
3DS,Racing,0.12
DS,Misc,0.12
GBA,Misc,0.12
XB,Sports,0.12
X360,Misc,0.12
GB,Role-Playing,0.12
X360,Sports,0.12
PS3,Role-Playing,0.12
PSP,Sports,0.12
Wii,Misc,0.12
Wii,Sports,0.12
PSP,Shooter,0.12
GBA,Platform,0.12
PS2,Fighting,0.12
DS,Sports,0.12
GC,Sports,0.12
PS,Platform,0.12
GC,Sports,0.12
PS4,Action,0.12
X360,Racing,0.12
PS3,Misc,0.12
XB,Platform,0.12
X360,Misc,0.12
WiiU,Shooter,0.12
GC,Racing,0.12
PSP,Action,0.12
PS,Sports,0.12
PS2,Shooter,0.12
XB,Sports,0.12
PC,Shooter,0.12
X360,Adventure,0.12
DS,Misc,0.12
3DS,Fighting,0.12
DS,Action,0.12
X360,Sports,0.12
DS,Strategy,0.12
3DS,Sports,0.12
Wii,Racing,0.12
PSV,Misc,0.12
SAT,Fighting,0.12
PSV,Action,0.12
GC,Fighting,0.12
PC,Simulation,0.12
PSP,Simulation,0.12
PS3,Role-Playing,0.12
WiiU,Action,0.12
DS,Puzzle,0.12
GC,Sports,0.12
Wii,Shooter,0.12
3DS,Role-Playing,0.12
PSV,Sports,0.12
PS2,Adventure,0.12
PS,Racing,0.12
Wii,Shooter,0.12
XB,Fighting,0.12
DS,Shooter,0.12
PS4,Sports,0.12
DS,Puzzle,0.12
PSV,Action,0.12
SNES,Fighting,0.12
PS,Strategy,0.12
3DS,Action,0.12
PS3,Adventure,0.12
X360,Shooter,0.12
PS3,Action,0.12
WiiU,Shooter,0.12
PS3,Misc,0.12
DS,Simulation,0.12
PS3,Racing,0.12
SNES,Sports,0.12
XB,Action,0.12
3DS,Action,0.12
PS,Racing,0.12
PS2,Fighting,0.12
GBA,Shooter,0.12
DS,Adventure,0.12
PSV,Misc,0.12
PS,Adventure,0.12
PS2,Action,0.12
PS3,Sports,0.12
X360,Racing,0.12
XB,Adventure,0.12
PSP,Action,0.12
Wii,Action,0.12
PSV,Role-Playing,0.12
XB,Action,0.12
PC,Adventure,0.12
SAT,Puzzle,0.12
PSP,Role-Playing,0.12
GC,Action,0.12
DS,Sports,0.12
Wii,Misc,0.12
Wii,Puzzle,0.12
DS,Action,0.12
PS3,Action,0.12
DS,Puzzle,0.12
PSV,Role-Playing,0.12
XOne,Action,0.12
SNES,Shooter,0.12
PS,Sports,0.12
PSP,Action,0.12
GC,Adventure,0.12
SAT,Role-Playing,0.12
PS,Sports,0.12
PS,Role-Playing,0.12
DS,Platform,0.12
XB,Racing,0.12
PSV,Action,0.12
GC,Action,0.12
PS,Adventure,0.12
PC,Role-Playing,0.12
X360,Misc,0.12
PS3,Simulation,0.12
DS,Action,0.12
PS2,Adventure,0.12
PS3,Misc,0.12
DS,Simulation,0.12
DS,Adventure,0.12
PS,Strategy,0.12
PS2,Misc,0.12
DS,Role-Playing,0.12
DS,Action,0.12
3DS,Sports,0.12
X360,Action,0.12
DS,Sports,0.12
SAT,Fighting,0.12
XB,Sports,0.12
DS,Puzzle,0.12
GC,Shooter,0.12
PS4,Role-Playing,0.12
PS2,Racing,0.12
Wii,Misc,0.12
PSP,Sports,0.12
PS4,Action,0.12
XB,Action,0.12
DS,Shooter,0.12
GBA,Racing,0.11
DS,Adventure,0.11
PS3,Action,0.11
PS2,Fighting,0.11
DS,Role-Playing,0.11
Wii,Misc,0.11
XB,Sports,0.11
XB,Racing,0.11
SAT,Strategy,0.11
PC,Strategy,0.11
X360,Strategy,0.11
PS,Racing,0.11
XB,Shooter,0.11
PS2,Racing,0.11
PS2,Racing,0.11
PS3,Misc,0.11
X360,Misc,0.11
DS,Platform,0.11
PS3,Sports,0.11
DS,Puzzle,0.11
PS2,Sports,0.11
PS2,Fighting,0.11
PS2,Role-Playing,0.11
XB,Action,0.11
GBA,Role-Playing,0.11
SAT,Adventure,0.11
GBA,Action,0.11
PSP,Role-Playing,0.11
PS3,Misc,0.11
DS,Action,0.11
GBA,Sports,0.11
PSP,Shooter,0.11
PS2,Role-Playing,0.11
XOne,Sports,0.11
DS,Misc,0.11
PS3,Misc,0.11
DS,Simulation,0.11
XB,Shooter,0.11
DS,Fighting,0.11
3DS,Sports,0.11
PS,Fighting,0.11
GC,Sports,0.11
XOne,Racing,0.11
DS,Action,0.11
PS3,Sports,0.11
PS2,Misc,0.11
GBA,Shooter,0.11
PS,Fighting,0.11
X360,Shooter,0.11
PS2,Strategy,0.11
PSP,Sports,0.11
XOne,Adventure,0.11
X360,Sports,0.11
PS2,Sports,0.11
XB,Action,0.11
PS,Adventure,0.11
PSP,Action,0.11
WiiU,Misc,0.11
PS2,Role-Playing,0.11
GBA,Misc,0.11
DS,Strategy,0.11
3DS,Puzzle,0.11
PC,Action,0.11
Wii,Role-Playing,0.11
DS,Action,0.11
DS,Misc,0.11
DS,Misc,0.11
Wii,Sports,0.11
PS2,Strategy,0.11
PS2,Shooter,0.11
PS,Sports,0.11
DS,Adventure,0.11
PS3,Sports,0.11
XB,Action,0.11
XB,Action,0.11
DS,Misc,0.11
WiiU,Action,0.11
PS3,Action,0.11
X360,Racing,0.11
GC,Racing,0.11
DS,Adventure,0.11
PS3,Misc,0.11
X360,Fighting,0.11
DS,Role-Playing,0.11
PS2,Misc,0.11
PS,Fighting,0.11
PS,Shooter,0.11
X360,Shooter,0.11
XB,Action,0.11
SAT,Adventure,0.11
3DS,Action,0.11
Wii,Sports,0.11
PSP,Role-Playing,0.11
PS,Sports,0.11
XB,Action,0.11
PS2,Action,0.11
X360,Misc,0.11
SAT,Racing,0.11
DS,Shooter,0.11
PS3,Simulation,0.11
DS,Puzzle,0.11
PS2,Action,0.11
PS4,Action,0.11
Wii,Action,0.11
PC,Strategy,0.11
DS,Puzzle,0.11
Wii,Sports,0.11
PS2,Misc,0.11
Wii,Sports,0.11
Wii,Racing,0.11
PSP,Sports,0.11
PSP,Action,0.11
DS,Simulation,0.11
XB,Sports,0.11
XB,Shooter,0.11
Wii,Shooter,0.11
PS4,Action,0.11
X360,Platform,0.11
DS,Adventure,0.11
XB,Shooter,0.11
DS,Misc,0.11
PS3,Sports,0.11
PS3,Sports,0.11
PS3,Action,0.11
GC,Shooter,0.11
Wii,Adventure,0.11
PS2,Shooter,0.11
X360,Adventure,0.11
PS,Fighting,0.11
PS,Fighting,0.11
DS,Puzzle,0.11
3DS,Simulation,0.11
PS2,Sports,0.11
GBA,Action,0.11
GBA,Misc,0.11
DS,Simulation,0.11
GBA,Strategy,0.11
GC,Sports,0.11
DS,Action,0.11
PSP,Adventure,0.11
X360,Platform,0.11
DS,Adventure,0.11
PSV,Role-Playing,0.11
PS2,Fighting,0.11
PS2,Sports,0.11
X360,Misc,0.11
SAT,Misc,0.11
DS,Strategy,0.11
PS2,Simulation,0.11
Wii,Misc,0.11
DS,Adventure,0.11
GBA,Platform,0.11
XB,Platform,0.11
PS3,Adventure,0.11
GC,Fighting,0.11
GC,Racing,0.11
3DS,Action,0.11
Wii,Action,0.11
DS,Adventure,0.11
GBA,Shooter,0.11
PS3,Sports,0.11
Wii,Shooter,0.11
PC,Racing,0.11
3DS,Action,0.11
PS2,Strategy,0.11
Wii,Simulation,0.11
PSP,Misc,0.11
X360,Platform,0.11
X360,Action,0.11
PC,Racing,0.11
DS,Action,0.11
PSP,Action,0.11
PS3,Adventure,0.11
DS,Misc,0.11
GC,Fighting,0.11
XB,Sports,0.11
PS2,Role-Playing,0.11
GBA,Action,0.11
PC,Adventure,0.11
PS3,Platform,0.11
PS,Shooter,0.11
3DS,Adventure,0.11
PS2,Strategy,0.11
DS,Misc,0.11
Wii,Misc,0.11
X360,Sports,0.11
DS,Racing,0.11
DS,Action,0.11
3DS,Sports,0.11
XB,Action,0.11
PS2,Action,0.11
DS,Platform,0.11
PSP,Role-Playing,0.11
XB,Sports,0.11
PSP,Role-Playing,0.11
DS,Action,0.11
GC,Action,0.11
GBA,Action,0.11
PS3,Misc,0.11
PSP,Adventure,0.11
GC,Misc,0.11
X360,Misc,0.11
X360,Racing,0.11
PS2,Shooter,0.11
PS2,Simulation,0.11
DS,Role-Playing,0.11
Wii,Misc,0.11
PSP,Action,0.11
X360,Action,0.11
PSP,Puzzle,0.11
PSP,Action,0.11
DS,Simulation,0.11
GC,Shooter,0.11
DS,Simulation,0.11
DS,Action,0.11
PSP,Racing,0.11
Wii,Misc,0.11
PS2,Fighting,0.11
SAT,Adventure,0.11
PS,Action,0.11
N64,Sports,0.11
N64,Platform,0.11
N64,Simulation,0.11
N64,Platform,0.11
N64,Racing,0.11
N64,Action,0.11
N64,Racing,0.11
N64,Action,0.11
PC,Action,0.11
Wii,Misc,0.11
PS3,Adventure,0.11
PSP,Fighting,0.11
X360,Action,0.11
SAT,Fighting,0.11
PS2,Shooter,0.11
PS3,Role-Playing,0.11
PSV,Action,0.11
PS2,Simulation,0.11
PS2,Adventure,0.11
PSP,Role-Playing,0.11
PS3,Action,0.11
PS2,Sports,0.11
3DS,Adventure,0.11
X360,Sports,0.11
PS,Puzzle,0.11
PSP,Platform,0.11
3DS,Action,0.11
DS,Adventure,0.11
PS2,Action,0.11
X360,Action,0.11
PC,Shooter,0.11
SAT,Misc,0.11
GBA,Adventure,0.11
Wii,Action,0.11
X360,Racing,0.11
PSV,Misc,0.11
Wii,Action,0.11
XB,Sports,0.11
XB,Sports,0.11
XB,Fighting,0.11
PS,Racing,0.11
PS,Racing,0.11
PSV,Action,0.11
SNES,Sports,0.11
DS,Puzzle,0.11
DS,Adventure,0.11
DS,Simulation,0.11
Wii,Platform,0.11
PSV,Fighting,0.11
SAT,Role-Playing,0.11
PC,Platform,0.11
DS,Action,0.11
PSP,Role-Playing,0.11
GC,Action,0.11
Wii,Sports,0.11
PS,Fighting,0.11
GC,Role-Playing,0.11
DS,Simulation,0.11
PSP,Action,0.11
DS,Puzzle,0.11
XB,Adventure,0.11
PS2,Action,0.11
PS3,Platform,0.11
PS2,Strategy,0.11
PS2,Sports,0.11
SAT,Sports,0.11
XB,Platform,0.11
PS4,Role-Playing,0.11
Wii,Action,0.11
GC,Misc,0.11
DS,Sports,0.11
GC,Adventure,0.11
XB,Sports,0.11
DS,Racing,0.11
PS3,Action,0.11
X360,Sports,0.11
PSP,Action,0.11
GBA,Platform,0.11
PS2,Misc,0.11
PSP,Sports,0.11
DS,Action,0.11
3DS,Misc,0.11
Wii,Misc,0.11
PS2,Shooter,0.11
X360,Misc,0.11
XB,Misc,0.11
X360,Shooter,0.11
DS,Adventure,0.11
DS,Role-Playing,0.11
X360,Action,0.11
X360,Action,0.11
Wii,Action,0.11
GC,Racing,0.11
NES,Role-Playing,0.11
PS4,Sports,0.11
SAT,Strategy,0.11
PS,Racing,0.11
DS,Action,0.11
PS,Shooter,0.11
PS,Misc,0.11
PSP,Puzzle,0.11
DS,Racing,0.11
3DS,Puzzle,0.11
PS2,Action,0.11
PSP,Misc,0.11
X360,Puzzle,0.11
PSP,Misc,0.11
PS3,Misc,0.11
Wii,Shooter,0.11
PS,Strategy,0.11
WiiU,Strategy,0.11
DS,Action,0.11
DS,Misc,0.11
XOne,Action,0.11
DS,Simulation,0.11
SNES,Role-Playing,0.11
PSP,Sports,0.11
X360,Action,0.11
DS,Simulation,0.11
WiiU,Puzzle,0.11
PS,Misc,0.11
PSP,Action,0.11
PS,Sports,0.11
Wii,Simulation,0.11
GBA,Action,0.11
PS,Misc,0.11
DS,Misc,0.11
Wii,Sports,0.11
X360,Sports,0.11
PS2,Puzzle,0.11
DS,Action,0.11
PC,Action,0.11
GBA,Platform,0.11
PS,Sports,0.11
DS,Role-Playing,0.11
PS2,Adventure,0.11
PS,Sports,0.11
GC,Sports,0.11
PS,Shooter,0.11
DS,Puzzle,0.11
3DS,Fighting,0.11
PSP,Role-Playing,0.11
PC,Adventure,0.11
PS,Adventure,0.11
